醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日,URL,latitude,longitude
1502050045,德謙醫院,醫院,07 -3210981,高雄市三民區九如二路18號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,口腔黏膜檢查,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,64000,1995/03/01,https://www.google.com/maps/place?q=高雄市三民區九如二路18號,120.31060767530242,22.64065997
1502050170,祐生醫院,醫院,07 -2866688,高雄市三民區鳳北里建國三路60號,高屏業務組,地區醫院,"門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,兒童牙齒預防保健,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,1995/03/01,https://www.google.com/maps/place?q=高雄市三民區鳳北里建國三路60號,120.29355367530226,22.63796077
1502050296,文雄醫院,醫院,07 -3165275,高雄市三民區察哈爾二街132號地下1層地上1至5層,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,骨科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,1997/12/10,https://www.google.com/maps/place?q=高雄市三民區察哈爾二街132號地下1層地上1至5層,120.29693587530274,22.64808947
1502051337,謝外科醫院,醫院,07 -2360121,高雄市三民區河北一路330號,高屏業務組,地區醫院,"門診診療,住院診療",外科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,星期六晚上及星期日整天無看診,64000,2001/03/12,https://www.google.com/maps/place?q=高雄市三民區河北一路330號,120.30060887530247,22.63680647
1502051426,四季台安醫院,醫院,07 -3983000,高雄市三民區聯興路157號，聯興路145巷1號1－3樓,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,定量免疫法糞便潛血檢查","外科,婦產科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,24小時急診,64000,2006/06/07,https://www.google.com/maps/place?q=高雄市三民區聯興路157號，聯興路145巷1號1－3樓,120.31116017530297,22.659419079
1502060014,蕭志文醫院,醫院,07 -2240252,高雄市新興區七賢一路102號,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,義肢業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,骨科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,1995/03/01,https://www.google.com/maps/place?q=高雄市新興區七賢一路102號,120.31165587530229,22.633846179
1502060041,靜和醫院,精神科醫院,07 -2229612,高雄市新興區民族二路178號,高屏業務組,地區醫院,"門診診療,住院診療,成人預防保健,精神病患者居家照護,定量免疫法糞便潛血檢查",精神科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,64000,1995/03/01,https://www.google.com/maps/place?q=高雄市新興區民族二路178號,120.31148137530232,22.63598607
1502060112,原祿骨科醫院,醫院,07 -2371013,高雄市新興區中正三路52號,高屏業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,成人預防保健,定量免疫法糞便潛血檢查",骨科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,64000,1995/03/01,https://www.google.com/maps/place?q=高雄市新興區中正三路52號,120.30659517530215,22.63117147
1502060149,惠仁醫院,醫院,07 -2010196,高雄市新興區中山一路67．69號之2,高屏業務組,地區醫院,"門診診療,住院診療,血液透析,成人預防保健,定量免疫法糞便潛血檢查","內科,外科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,64000,1999/04/16,https://www.google.com/maps/place?q=高雄市新興區中山一路67．69號之2,120.29884377530212,22.629826579
1502061208,新華醫院,醫院,07 -2876080,高雄市新興區七賢二路97號地下1層，地上1至4層,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,定量免疫法糞便潛血檢查","內科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,2009/10/29,https://www.google.com/maps/place?q=高雄市新興區七賢二路97號地下1層，地上1至4層,120.29582247530232,22.6339099794
1502070118,健新醫院,醫院,07 -2613866,高雄市前金區七賢二路295號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,1995/03/01,https://www.google.com/maps/place?q=高雄市前金區七賢二路295號,120.28829447530217,22.63133677
1502081175,邱外科醫院,綜合醫院,07 -3364131,高雄市苓雅區成功一路137號1－6樓,高屏業務組,地區醫院,"門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科,神經科,急診醫學科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,2006/01/01,https://www.google.com/maps/place?q=高雄市苓雅區成功一路137號1－6樓,120.29474697530173,22.6146962794
1502090209,吳昆哲婦產小兒科醫院,醫院,07 -3319611,高雄市前鎮區興東里民權二路430號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,口腔黏膜檢查,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,64000,1999/09/23,https://www.google.com/maps/place?q=高雄市前鎮區興東里民權二路430號,120.31175937530166,22.61204467
